Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,EMA_9,SMA_50,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,BB_MID,BB_UPPER,BB_LOWER,ATR_14,VOL_AVG_20,REL_VOLUME,VWAP,RETURN_1,REALIZED_VOL_20
2025-10-01 00:00:00-04:00,597.1699829101562,603.7899780273438,596.3400268554688,603.25,601.0545043945312,46899600,0.0,0.0,0.0,597.5957163386728,578.1714013671875,70.06949173092111,6.922735471218516,6.498233540963031,0.4245019302554853,590.8994964599609,608.355538022516,573.4434548974058,5.935917252751853,52983230.0,0.8851781969502426,601.1266682942709,0.004797049996228209,0.07093069615756323
2025-10-02 00:00:00-04:00,607.0599975585938,607.1599731445312,602.9299926757812,605.72998046875,603.5255126953125,43765400,0.0,0.0,0.0,599.2225691646883,579.0098010253906,71.92393493846048,7.1925847185932525,6.6371037764890755,0.5554809421041771,592.4244964599609,609.4624773245138,575.386515595408,5.814064625323149,52795185.0,0.8289657475392879,605.2733154296875,0.004111032687525995,0.06726778856758492
2025-10-03 00:00:00-04:00,606.510009765625,607.3300170898438,601.3900146484375,603.1799926757812,600.9848022460938,46482100,0.0,0.0,0.0,600.0140538669068,579.7732006835937,67.30619959074971,7.118620462042145,6.73340711359969,0.3852133484424547,593.7804962158203,609.671204994866,577.8897874367747,5.823060183614799,51702165.0,0.8990358527539417,603.9666748046875,-0.004209776427106071,0.07141655282434829
2025-10-06 00:00:00-04:00,608.4500122070312,609.3599853515625,605.969970703125,607.7100219726562,605.498291015625,41962100,0.0,0.0,0.0,601.5532474880567,580.6000012207031,70.88267076633117,7.3409172367224755,6.854909138224248,0.48600809849822735,595.2224975585938,610.6672016013974,579.7777935157901,5.848555361626689,51481700.0,0.8150876913544036,607.6799926757812,0.0075102446232993,0.07325820824137547
2025-10-07 00:00:00-04:00,609.02001953125,609.7100219726562,603.030029296875,604.510009765625,602.3099975585938,58209500,0.0,0.0,0.0,602.1445999435704,581.3274011230469,65.43703901908114,7.176152570891418,6.919157824757683,0.25699474613373496,596.4224975585937,610.8009188960455,582.044076221142,5.9079437412091576,52191795.0,1.1152998282584456,605.7500203450521,-0.005265689377054961,0.07816409162542357
2025-10-08 00:00:00-04:00,605.4099731445312,611.75,605.260009765625,611.4400024414062,609.2147216796875,50629800,0.0,0.0,0.0,604.0036804431376,582.2110009765624,70.68882735307272,7.5181038573153955,7.038947031269226,0.4791568260461698,597.9594970703125,611.8503325965229,584.0686615441022,6.0030899192924325,52257885.0,0.968845180014461,609.4833374023438,0.01146381790843809,0.08465585328392981
2025-10-09 00:00:00-04:00,611.47998046875,611.6099853515625,607.47998046875,610.7000122070312,608.4774169921875,45551000,0.0,0.0,0.0,605.3429467959163,583.0646008300781,69.47487417024465,7.641307452115484,7.159419115438478,0.4818883366770059,599.2904968261719,612.6996437975483,585.8813498547954,5.869298130972437,52298145.0,0.8709869155014963,609.9299926757812,-0.0012102417758411699,0.08478244467525976
2025-10-10 00:00:00-04:00,611.4000244140625,613.1799926757812,589.0499877929688,589.5,587.3546142578125,97614800,0.0,0.0,0.0,602.1743574367331,583.5544006347657,45.413119223444845,5.959584993325393,6.919452291015862,-0.9598672976904687,599.4324981689454,612.3549323398257,586.510063998065,7.173634327532442,54641590.0,1.7864560676217511,597.2433268229166,-0.03471428161662504,0.15564933369089431
2025-10-13 00:00:00-04:00,599.6799926757812,602.9500122070312,597.22998046875,602.010009765625,599.8190307617188,65872600,0.0,0.0,0.0,602.1414879025115,584.5170007324218,55.26005671295375,5.572030170809512,6.649967866974592,-1.0779376961650797,599.9489990234375,612.4081585974965,587.4898394493786,7.621947033210929,55717205.0,1.1822667702014127,600.7300008138021,0.021221390611747326,0.17036883496559552
2025-10-14 00:00:00-04:00,595.3099975585938,602.6900024414062,590.1300048828125,598.0,595.8236694335938,69203200,0.0,0.0,0.0,601.3131903220092,585.1950012207031,52.02068044593117,4.885004614363311,6.296975216452336,-1.411970602089025,600.2899993896484,612.1283336164923,588.4516651628045,7.97466492788113,57330260.0,1.2070972641673001,596.9400024414062,-0.006661035033597162,0.17240711176915954
2025-10-15 00:00:00-04:00,604.010009765625,606.7000122070312,595.9299926757812,602.219970703125,600.0282592773438,62805500,0.0,0.0,0.0,601.4945463982324,586.0340002441407,55.00962831096778,4.627702999569465,5.963120773075762,-1.3354177735062969,600.9009979248046,611.7739469632663,590.028048886343,8.174333113836049,57001295.0,1.101825844483007,601.6166585286459,0.007056807195861214,0.17356889584188176
2025-10-16 00:00:00-04:00,605.1099853515625,608.3099975585938,595.5,599.989990234375,597.806396484375,70982000,0.0,0.0,0.0,601.1936351654609,586.6873999023437,53.12619907529408,4.195485879365606,5.609593794333731,-1.4141079149681248,601.1344970703125,611.7146402250535,590.5543539155715,8.505452002747314,57496930.0,1.2345354786768614,601.2666625976562,-0.0037029334416565085,0.1717199438580922
2025-10-17 00:00:00-04:00,597.9500122070312,605.510009765625,596.3699951171875,603.9299926757812,601.7320556640625,72024900,0.0,0.0,0.0,601.740906667525,587.3811999511719,55.99309258584006,4.123344616647046,5.312343958796394,-1.1889993421493479,601.3634979248047,611.9774377851854,590.749558064424,8.550777906010898,58188370.0,1.2377885821513819,601.9366658528646,0.006566780288896457,0.17162246935512904
2025-10-20 00:00:00-04:00,607.1400146484375,612.7999877929688,607.0700073242188,611.5399780273438,609.3143310546875,45761700,0.0,0.0,0.0,603.7007209394887,588.1209997558594,60.95976815051547,4.626898360605878,5.175254839158291,-0.5483564785524129,601.8304962158203,613.3350852120049,590.3259072196357,8.573579135380657,57618715.0,0.794215907105877,610.4699910481771,0.012600774003366899,0.17643289242241278
2025-10-21 00:00:00-04:00,611.6400146484375,612.719970703125,609.3200073242188,611.3800048828125,609.1549682617188,44538200,0.0,0.0,0.0,605.2365777281535,588.8916003417969,60.80441216845495,4.955930947783713,5.131390060883375,-0.1754591130996621,602.4894958496094,614.5816828408186,590.3973088584002,8.204035152775342,56613850.0,0.7867014873568924,611.1399943033854,-0.00026159065683206695,0.17428992228769966
2025-10-22 00:00:00-04:00,610.8200073242188,611.4099731445312,599.739990234375,605.489990234375,603.286376953125,61478800,0.0,0.0,0.0,605.2872602293978,589.400400390625,55.22399726927184,4.687383447859133,5.042588738278527,-0.3552052904193932,602.9589965820312,614.7477480829331,591.1702450811293,8.45160284973112,57195275.0,1.0748929872266546,605.5466512044271,-0.009633966765999258,0.17778114148391505
2025-10-23 00:00:00-04:00,604.9099731445312,611.3699951171875,604.52001953125,610.5800170898438,608.35791015625,42844300,0.0,0.0,0.0,606.3458116014871,590.0052001953125,58.747465901086144,4.829607538122559,4.999992498247334,-0.17038496012477466,603.8114959716797,615.208975825393,592.4140161179664,8.33720090231729,55791480.0,0.7679362511982116,608.8233439127604,0.008406459128248223,0.17862143402530314
2025-10-24 00:00:00-04:00,615.989990234375,618.4199829101562,615.1300048828125,617.0999755859375,614.8541259765625,47632500,0.0,0.0,0.0,608.4966443983772,590.7493994140625,62.786982668199464,5.406109055389038,5.081215809675675,0.32489324571336287,604.8679962158203,617.052273393255,592.6837190383857,8.30168411074552,55456235.0,0.8589205523959569,616.8833211263021,0.010678303111145482,0.18140500070401092
2025-10-27 00:00:00-04:00,624.52001953125,628.5499877929688,624.030029296875,628.0900268554688,625.80419921875,54098600,0.0,0.0,0.0,612.4153208897955,591.7643994140625,68.40339269993808,6.672875199473424,5.399547687635225,1.2733275118381986,606.3359985351562,621.8329008398667,590.8390962304458,8.526564689051643,55744520.0,0.970473869000935,626.8900146484375,0.0178091908998963,0.189956349895803
2025-10-28 00:00:00-04:00,630.3599853515625,634.6799926757812,629.25,632.9199829101562,630.6165161132812,61195700,0.0,0.0,0.0,616.5162532938676,592.8805993652344,70.50992418434774,7.974607274563368,5.914559605020854,2.060047669542514,607.9634979248046,627.0365671503362,588.8904286992731,8.38823619842742,56477615.0,1.0835390269224365,632.2833251953125,0.00768991043985956,0.1908618199206256
2025-10-29 00:00:00-04:00,635.5900268554688,637.010009765625,630.25,635.77001953125,633.4561767578125,67422800,0.0,0.0,0.0,620.3670065413442,594.2103991699219,71.70852623882759,9.13095746528154,6.557839177072992,2.5731182882085477,609.5894989013672,632.0261557203163,587.152842082418,8.271934310370105,57503775.0,1.1724934580381896,634.3433430989584,0.004502996742162146,0.19082207646369204
2025-10-30 00:00:00-04:00,632.1699829101562,633.5,625.9400024414062,626.0499877929688,623.7715454101562,61628600,0.0,0.0,0.0,621.5036027916691,595.4133984375,62.39431513775399,9.157486194382614,7.077768580534917,2.0797176138476967,610.6054992675781,634.067913990673,587.1430845444833,8.383225937475366,58396935.0,1.0553396338352348,628.4966634114584,-0.015288597196589704,0.20106671976581256
2025-10-31 00:00:00-04:00,634.1699829101562,634.2000122070312,626.6900024414062,629.0700073242188,626.780517578125,66305100,0.0,0.0,0.0,623.0168836981791,596.7291979980469,63.9606305306521,9.314825233129909,7.525179911053916,1.7896453220759927,611.9,636.4141175239761,587.3858824760239,8.366568685803019,59388085.0,1.1164714268863865,629.9866739908854,0.004823927146611062,0.2000830496289857
2025-11-03 00:00:00-05:00,635.1099853515625,635.8200073242188,629.8499755859375,632.0800170898438,629.7796020507812,37154300,0.0,0.0,0.0,624.8295103765121,597.9313989257812,65.50286898630688,9.572059444413298,7.934555817725792,1.637503626687506,613.1184997558594,639.0595565218152,587.1774429899035,8.251099493959947,59147695.0,0.6281614186317827,632.5833333333334,0.0047848565828598755,0.19935255435235957
2025-11-04 00:00:00-05:00,623.280029296875,626.9500122070312,618.4600219726562,619.25,616.996337890625,63830800,0.0,0.0,0.0,623.7136083012097,598.9099987792969,54.748383076498406,8.641035774355487,8.07585180905173,0.5651839653037563,613.8554992675781,639.6132862858728,588.0977122492834,8.634592038476201,59428760.0,1.0740725534236286,621.5533447265625,-0.020298090024921778,0.21331481282117443
2025-11-05 00:00:00-05:00,618.489990234375,626.5999755859375,617.2100219726562,623.280029296875,621.0116577148438,48688500,0.0,0.0,0.0,623.6268925003428,599.9233996582032,57.12935878063923,8.13461175141856,8.087603797525096,0.04700795389346446,614.4475006103515,640.4985880730972,588.3964131476059,8.688546436676562,59331695.0,0.8206153557554693,622.3633422851562,0.006507919736576495,0.21089200095934488
2025-11-06 00:00:00-05:00,621.7899780273438,622.0399780273438,610.2999877929688,611.6699829101562,609.4439086914062,72115100,0.0,0.0,0.0,621.2355105823056,600.6869995117188,49.11219681245316,6.718981118536931,7.813879261727464,-1.094898143190533,614.4959991455078,640.522599703559,588.4693985874566,8.99508179862154,60659900.0,1.1888430412842752,614.6699829101562,-0.018627335773642728,0.22212420751187006
2025-11-07 00:00:00-05:00,608.3099975585938,609.9500122070312,598.6699829101562,609.739990234375,607.5209350585938,81835400,0.0,0.0,0.0,618.9364065127195,601.3401989746094,47.90859959875953,5.3793396842391985,7.326971346229811,-1.9476316619906129,615.5079986572266,639.0207886672952,591.995208647158,9.281147384434288,59870930.0,1.3668636849302325,606.1199951171875,-0.0031552842704474227,0.18078343760797305
